date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:57:40	1329822/1329822	---MCZ	200	added ('OK')	text/html	etag:W/%22144a9e-9A+ilYJNnyHeN5VeUnn2/ZqymdE%22	https://www.mercadopago.com.ar/ayuda/terminos-y-politicas_194	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/ayuda/terminos-y-politicas_194.html	(from https://www.mercadopago.com.ar/)
23:57:41	323573/323573	---MCZ	200	added ('OK')	text/html	etag:W/%224eff5-nAZoFRDa9+PTONZd49vyT/x7IUk%22	https://www.mercadopago.com.ar/privacidad	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/privacidad.html	(from https://www.mercadopago.com.ar/)
23:57:41	108918/108918	---MCZ	200	added ('OK')	text/html	etag:W/%221a976-H6A/2V9OdPHgaOgGgc3pBKFtmBI%22	https://www.mercadopago.com.ar/accesibilidad	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/accesibilidad.html	(from https://www.mercadopago.com.ar/)
23:57:42	185848/185848	---MCZ	200	added ('OK')	text/html	etag:W/%222d5f8-wLtSnFYnt5QzFlrWKVtGSEvAHXc%22	https://www.mercadopago.com.ar/ayuda/Informacion-defensa-del-consumidor_1008	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/ayuda/Informacion-defensa-del-consumidor_1008.html	(from https://www.mercadopago.com.ar/)
23:57:42	95556/95556	---MCZ	200	added ('OK')	text/html	etag:W/%2217544-xDoHJuc++kxRRoX8TG6SCyKXC/U%22	https://www.mercadopago.com.ar/pagar-con-qr	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/pagar-con-qr.html	(from https://www.mercadopago.com.ar/)
23:57:42	105279/105279	---MCZ	200	added ('OK')	text/html	etag:W/%2219b3f-VNuuv8h+lyvcjC7ax4RIsHbxSss%22	https://www.mercadopago.com.ar/recargas	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/recargas.html	(from https://www.mercadopago.com.ar/)
23:57:43	93525/93525	---MCZ	200	added ('OK')	text/html	etag:W/%2216d55-kGIAn3OQB7BgtNCjyEIiBLh27sI%22	https://www.mercadopago.com.ar/transporte/sube	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/transporte/sube.html	(from https://www.mercadopago.com.ar/)
23:57:43	93450/93450	---MCZ	200	added ('OK')	text/html	etag:W/%2216d0a-F3k8LKYIODAINZFmUCPYaqkpEvQ%22	https://www.mercadopago.com.ar/servicios	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/servicios.html	(from https://www.mercadopago.com.ar/)
23:57:43	106/106	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Sep%202022%2002:57:43%20GMT	https://www.mercadopago.com.ar/asset-management/mercado-fondo-comun-de-inversion-online	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/asset-management/mercado-fondo-comun-de-inversion-online	(from https://www.mercadopago.com.ar/)
23:57:43	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2022%20Sep%202022%2002:57:44%20GMT	https://www.mercadopago.com.ar/cuenta#from=home_landing	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/cuenta#from=home_landing	(from https://www.mercadopago.com.ar/)
23:57:44	96709/96709	---MCZ	200	added ('OK')	text/html	etag:W/%22179c5-KiVODBAdPL5zvUr+gTAVxVou9XE%22	https://www.mercadopago.com.ar/amigos	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/amigos.html	(from https://www.mercadopago.com.ar/)
23:57:44	93020/93020	---MCZ	200	added ('OK')	text/html	etag:W/%2216b5c-2H//FLfQzlq/AbspO8hODeTtBhA%22	https://www.mercadopago.com.ar/mercado-credito/pagos-sin-tarjeta/descargas	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/mercado-credito/pagos-sin-tarjeta/descargas.html	(from https://www.mercadopago.com.ar/)
23:57:45	200341/200341	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2230e95-77Xe9QmMe167TQA2BNoXJHi5iRI%22	https://www.mercadopago.com.ar/PUT	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/PUT	(from https://www.mercadopago.com.ar/)
23:57:45	200339/200339	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2230e93-Cd0RQ/Of1WJxaFVawZPP9lTYQl0%22	https://www.mercadopago.com.ar/GET	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/GET	(from https://www.mercadopago.com.ar/)
23:57:46	974/974	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2022%20Sep%202022%2002:57:46%20GMT	https://www.google.com/recaptcha/enterprise.js?render=6LfThqUbAAAAAG6VLJBRECnIS8SDLUNTRtdgDfH0	C:/Mis%20lugares%20Web/ssssas/www.google.com/recaptcha/enterprise17f8.js	(from https://www.mercadopago.com.ar/)
23:57:46	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2022%20Sep%202022%2002:57:47%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Mis%20lugares%20Web/ssssas/www.googletagmanager.com/gtm.245445.delayed	(from https://www.mercadopago.com.ar/)
23:57:47	20122/20122	---M--	200	added ('OK')	image/webp	etag:%224e9a-nMyfCysQF7hkMsPKupus1IqF7/k%22	https://http2.mlstatic.com/frontend-assets/home-landing/4bee05efb4cf1a229e20.webp	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/home-landing/4bee05efb4cf1a229e20.webp	(from https://http2.mlstatic.com/frontend-assets/home-landing/mla.home.desktop.6a9c3f2c.css)
23:57:48	108524/108524	---M-Z	200	added ('OK')	text/css	etag:W/%229144f4f6dd55c23407cd56839060ec0c%22	https://http2.mlstatic.com/frontend-assets/mpfc-digital-account-landing/mla.main.desktop.4a79a3cf.css	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/mpfc-digital-account-landing/mla.main.desktop.4a79a3cf.css	(from https://www.mercadopago.com.ar/cuenta)
23:57:48	200413/200413	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2230edd-BPuwO2D97DcYpuT9k3twEJEcxDo%22	https://www.mercadopago.com.ar/DIGITAL_ACCOUNT/INDEX/	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/DIGITAL_ACCOUNT/INDEX/index.html	(from https://www.mercadopago.com.ar/cuenta)
23:57:49	95656/95656	---MCZ	200	added ('OK')	text/html	etag:W/%22175a8-dDCgjeaCgVYZAjN5wp71pq6xOcM%22	https://www.mercadopago.com.ar/pagar-con-qr?confirmation_url=www.mercadopago.com.ar%2Fhome	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/pagar-con-qr4060.html	(from https://www.mercadopago.com.ar/cuenta)
23:57:49	94/94	---M--	302	error ('Found')	text/html	date:Thu,%2022%20Sep%202022%2002:57:49%20GMT	https://www.mercadopago.com.ar/registration-mp?confirmation_url=www.mercadopago.com.ar%2Fhome	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/registration-mp4060	(from https://www.mercadopago.com.ar/cuenta)
23:57:49	76914/76914	---MCZ	200	added ('OK')	text/html	etag:W/%2212c72-ZnZFD5HFyIfmLvCBMt0u0dNbgLk%22	https://www.mercadopago.com.ar/hub/registration/landing	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/hub/registration/landing.html	(from https://www.mercadopago.com.ar/cuenta)
23:57:50	549776/549776	---MCZ	200	added ('OK')	text/html	etag:%2286390-alDTrKK9Gb1B3xFz2F6xzT+xU+I%22	https://www.mercadopago.com.ar/c/menores?forceType=home&forceVersion=original&showDeal=true&splinterLab=admin	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/c/menores9a59.html	(from https://www.mercadopago.com.ar/cuenta)
23:57:51	188213/188213	---MCZ	200	added ('OK')	text/html	etag:W/%222df35-CegapoJ/Uc5dBec8HMotiYh3uyk%22	https://www.mercadopago.com.ar/herramientas-para-vender?confirmation_url=www.mercadopago.com.ar%2Fhome	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/herramientas-para-vender4060.html	(from https://www.mercadopago.com.ar/cuenta)
23:57:51	94335/94335	---M-Z	200	added ('OK')	text/css	etag:W/%22d6242132ebfa27eede5ea33b5fd3928b%22	https://http2.mlstatic.com/frontend-assets/mp-web-navigation/ui-navigation/5.19.1/mercadopago/navigation_v3.css	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/mp-web-navigation/ui-navigation/5.19.1/mercadopago/navigation_v3.css	(from https://www.mercadopago.com.ar/herramientas-para-vender)
23:57:51	200367/200367	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2230eaf-wEFQUI4R5emZ3wmFrBkdcDgxO54%22	https://www.mercadopago.com.ar/Trident/	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/Trident/index.html	(from https://www.mercadopago.com.ar/cuenta)
23:57:52	289232/289232	---MCZ	200	added ('OK')	text/css	etag:W/%227040bb61781f1a5bf6f88178555a92bd%22	https://http2.mlstatic.com/frontend-assets/business-landing/business.desktop.643daee6.css	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/business-landing/business.desktop.643daee6.css	(from https://www.mercadopago.com.ar/herramientas-para-vender)
23:57:53	200423/200423	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2230ee7-Ul7AMfwmbokAfPMlLwnL/JIOUkw%22	https://www.mercadopago.com.ar/BUSINESS_SITE/INDEX/	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/BUSINESS_SITE/INDEX/index.html	(from https://www.mercadopago.com.ar/herramientas-para-vender)
23:57:53	19949/19949	---M--	200	added ('OK')	image/png	etag:%224ded-miZ0zqa1DX8U6ULbBG24XOcBYtk%22	https://http2.mlstatic.com/frontend-assets/business-landing/6dce2a396568ca1a1526f8853482d9.png	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/business-landing/6dce2a396568ca1a1526f8853482d9.png	(from https://www.mercadopago.com.ar/herramientas-para-vender)
23:57:54	34502/34502	---M--	200	added ('OK')	image/png	etag:%2286c6-2nlpiNuJOwazxvSL01OV60Fx9kY%22	https://http2.mlstatic.com/frontend-assets/business-landing/93b11f6f1d730706c5d1bbd8c0a4ff.png	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/business-landing/93b11f6f1d730706c5d1bbd8c0a4ff.png	(from https://www.mercadopago.com.ar/herramientas-para-vender)
23:57:55	35889/35889	---M--	200	added ('OK')	image/png	etag:%228c31-UvsSKvnwmX3hQUZj3NtlV/I/N9E%22	https://http2.mlstatic.com/frontend-assets/business-landing/9a52fbcefcc00871ec48e700026398.png	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/business-landing/9a52fbcefcc00871ec48e700026398.png	(from https://www.mercadopago.com.ar/herramientas-para-vender)
23:57:55	34090/34090	---M--	200	added ('OK')	image/png	etag:%22852a-G9WLnjeYZDutv34hxvKXWCz+CdQ%22	https://http2.mlstatic.com/frontend-assets/business-landing/3b59dc1262f972512b850c41dd5c39.png	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/business-landing/3b59dc1262f972512b850c41dd5c39.png	(from https://www.mercadopago.com.ar/herramientas-para-vender)
23:57:55	110/110	---M--	302	error ('Found')	text/html	date:Thu,%2022%20Sep%202022%2002:57:56%20GMT	https://www.mercadopago.com.ar/registration-company	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/registration-company	(from https://www.mercadopago.com.ar/herramientas-para-vender)
23:57:56	74108/74108	---MCZ	200	added ('OK')	text/html	etag:W/%221217c-I0ijQl/Ao+WVgIZt06qibMYia90%22	https://www.mercadopago.com.ar/hub/registration/landing/company	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/hub/registration/landing/company.html	(from https://www.mercadopago.com.ar/herramientas-para-vender)
23:57:57	17636/17636	---M-Z	200	added ('OK')	text/css	etag:W/%22dd8c232f2eeb76f7a0e8ae8ad49bd42b%22	https://http2.mlstatic.com/frontend-assets/pog-landings/hero-desktop.c83ccabb.css	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/pog-landings/hero-desktop.c83ccabb.css	(from https://www.mercadopago.com.ar/point)
23:57:57	15558/15558	---M-Z	200	added ('OK')	text/css	etag:W/%228e5ff1f3e52554d48fabb206112193d4%22	https://http2.mlstatic.com/frontend-assets/pog-landings/multiproduct-wrapper-desktop.3d1e3178.css	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/pog-landings/multiproduct-wrapper-desktop.3d1e3178.css	(from https://www.mercadopago.com.ar/point)
23:57:57	11493/11493	---M-Z	200	added ('OK')	text/css	etag:W/%2283689f46afd4adb6fca09fb282116083%22	https://http2.mlstatic.com/frontend-assets/pog-landings/generic-component-desktop.bf5be780.css	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/pog-landings/generic-component-desktop.bf5be780.css	(from https://www.mercadopago.com.ar/point)
23:57:58	6648/6648	---M-Z	200	added ('OK')	text/css	etag:W/%2283d94f494dc661a42c6253bec8cee5b2%22	https://http2.mlstatic.com/frontend-assets/pog-landings/taxes-desktop.e265f277.css	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/pog-landings/taxes-desktop.e265f277.css	(from https://www.mercadopago.com.ar/point)
23:57:58	2500/2500	---M-Z	200	added ('OK')	text/css	etag:W/%22096cfbadbfa72e9133013077161baf80%22	https://http2.mlstatic.com/frontend-assets/pog-landings/payments-desktop.379b0a47.css	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/pog-landings/payments-desktop.379b0a47.css	(from https://www.mercadopago.com.ar/point)
23:57:58	4240/4240	---M-Z	200	added ('OK')	text/css	etag:W/%2269f44b5f6710049ccef40bcca5cfd3d6%22	https://http2.mlstatic.com/frontend-assets/pog-landings/opportunity-desktop.76119712.css	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/pog-landings/opportunity-desktop.76119712.css	(from https://www.mercadopago.com.ar/point)
23:57:58	3960/3960	---M-Z	200	added ('OK')	text/css	etag:W/%22b8990ce36c6fc9cd43cfd0b471a57fb8%22	https://http2.mlstatic.com/frontend-assets/pog-landings/tyc-desktop.e09e0e23.css	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/frontend-assets/pog-landings/tyc-desktop.e09e0e23.css	(from https://www.mercadopago.com.ar/point)
23:57:59	14804/14804	---M--	200	added ('OK')	image/png	etag:%224d021cff946c614f461fcd0551518077%22	https://http2.mlstatic.com/storage/pog-cm-admin/calm-assets/MLA-Point-Mini-CardDevice-Desktop--fe24a120.png	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/storage/pog-cm-admin/calm-assets/MLA-Point-Mini-CardDevice-Desktop--fe24a120.png	(from https://www.mercadopago.com.ar/point)
23:57:59	518655/518655	---M--	200	added ('OK')	image/png	etag:%226b47112434d48adb78496d3e054da4f2%22	https://http2.mlstatic.com/storage/pog-cm-admin/calm-assets/MLA-Point-Multiproducto-HeroDefault-1024--028f2400.png	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/storage/pog-cm-admin/calm-assets/MLA-Point-Multiproducto-HeroDefault-1024--028f2400.png	(from https://www.mercadopago.com.ar/point)
23:58:00	200454/200454	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2230f06-G14qpb7prIYtx3Cj9tkhUfUz9/U%22	https://www.mercadopago.com.ar/POG/LANDINGS/MULTIPRODUCT/ORGANIC/	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/POG/LANDINGS/MULTIPRODUCT/ORGANIC/index.html	(from https://www.mercadopago.com.ar/point)
23:58:00	248/248	---M--	302	error ('Found')	text/html	date:Thu,%2022%20Sep%202022%2002:58:00%20GMT	https://www.mercadopago.com.ar/pog/preferences?id=46	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/pog/preferences084d	(from https://www.mercadopago.com.ar/point)
23:58:00	370/370	---M--	302	error ('Found')	text/html	date:Thu,%2022%20Sep%202022%2002:58:01%20GMT	https://www.mercadopago.com.ar/point/buyingflow?pref_id=228415881-1534ef59-1e0d-402a-91b3-6e75af191ee2	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/point/buyingflow9289	(from https://www.mercadopago.com.ar/point)
23:58:01	79105/79105	---MCZ	200	added ('OK')	text/html	etag:W/%2213501-BCKMpb2YMtQ6dbza9eSoRTJXEmw%22	https://www.mercadopago.com.ar/growth/login?go=https%3A%2F%2Fwww.mercadopago.com.ar%2Fpoint%2Fbuyingflow%3Fpref_id%3D228415881-1534ef59-1e0d-402a-91b3-6e75af191ee2	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/growth/logine8e4.html	(from https://www.mercadopago.com.ar/point)
23:58:01	23549/23549	---M--	200	added ('OK')	image/png	etag:%22892c0c8bd021625fdb924bd9b0228b1b%22	https://http2.mlstatic.com/storage/pog-cm-admin/calm-assets/MLA-Point-Plus-CardDevice-Desktop--f6021c20.png	C:/Mis%20lugares%20Web/ssssas/http2.mlstatic.com/storage/pog-cm-admin/calm-assets/MLA-Point-Plus-CardDevice-Desktop--f6021c20.png	(from https://www.mercadopago.com.ar/point)
23:58:01	332148/332148	---MCZ	200	added ('OK')	text/html	etag:W/%2251174-wu1GFrWW/ogvt4Uu1zF4m/I10IU%22	https://www.mercadopago.com.ar/point/invite?device=46&code=POINT_ORG	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/point/invite8739.html	(from https://www.mercadopago.com.ar/point)
23:58:02	248/248	---M--	302	error ('Found')	text/html	date:Thu,%2022%20Sep%202022%2002:58:02%20GMT	https://www.mercadopago.com.ar/pog/preferences?id=17	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/pog/preferences190a	(from https://www.mercadopago.com.ar/point)
23:58:02	370/370	---M--	302	error ('Found')	text/html	date:Thu,%2022%20Sep%202022%2002:58:03%20GMT	https://www.mercadopago.com.ar/point/buyingflow?pref_id=228415881-1811b397-55ff-4935-a0a8-12ed1a83954d	C:/Mis%20lugares%20Web/ssssas/www.mercadopago.com.ar/point/buyingflow4d8c	(from https://www.mercadopago.com.ar/point)
